text,episode,season,name
"ad=document.getElementById(""chitika-ads-1""),ad.getBoundingClientRect().width?adWidth=ad.getBoundingClientRect().width:adWidth=ad.offsetWidth,function(){if(void 0===window.CHITIKA&&(window.CHITIKA={units:[]}),adWidth>=550)var t={publisher:""andjoh"",width:550,height:250,sid:""In-Post"",color_site_link:""E7CE64"",color_text:""ffffff"",color_bg:""000033"",color_button:""E7CE64"",color_button_text:""000033""};else var t={publisher:""andjoh"",width:300,height:250,sid:""In-Post"",color_site_link:""E7CE64"",color_text:""ffffff"",color_bg:""000033"",color_button:""E7CE64"",color_button_text:""000033""};var i=window.CHITIKA.units.length;window.CHITIKA.units.push(t),document.write('<div id=""chitikaAdBlock-'+i+'""></div>');var e=document.createElement(""script"");e.type=""text/javascript"",e.src=""//cdn.chitika.net/getads.js"";try{document.getElementsByTagName(""head"")[0].appendChild(e)}catch(o){document.write(e.outerHTML)}}();",7,4,Mockingbird
Don't be upset.,7,4,Mockingbird
Men never crave what they already have.,7,4,Mockingbird
It's only flesh.,7,4,Mockingbird
It needs what it needs.,7,4,Mockingbird
No act done in service of the Lord can ever be called a sin.,7,4,Mockingbird
I thank God every day for bringing you to us.,7,4,Mockingbird
And Stannis to you.,7,4,Mockingbird
He wants to bring Shireen with us.,7,4,Mockingbird
I think that would be ill-advised.,7,4,Mockingbird
"My daughter has heretical tendencies, as you're well aware.",7,4,Mockingbird
"I don't know if her doubt is real or simply meant to spite me, but whichever the case, she should stay home.",7,4,Mockingbird
I understand how you feel.,7,4,Mockingbird
Hmm.,7,4,Mockingbird
But that is impossible.,7,4,Mockingbird
Why?,7,4,Mockingbird
"You don't need powders and potions, my queen.",7,4,Mockingbird
You don't need lies.,7,4,Mockingbird
You are strong enough to look into the Lord's light and see his truth for yourself.,7,4,Mockingbird
However harsh it is.,7,4,Mockingbird
However hard for us to understand.,7,4,Mockingbird
"You don't need my help, but I will need yours soon.",7,4,Mockingbird
"When we set sail, your daughter must be with us.",7,4,Mockingbird
The Lord needs her.,7,4,Mockingbird
Jorah the Andal.,7,4,Mockingbird
Are you here to see our queen?,7,4,Mockingbird
She's in a good mood.,7,4,Mockingbird
Khaleesi.,7,4,Mockingbird
You're here early.,7,4,Mockingbird
Later than some.,7,4,Mockingbird
You don't approve?,7,4,Mockingbird
"It's not a question of approval, it's a question of trust.",7,4,Mockingbird
You neither approve nor trust.,7,4,Mockingbird
Why would I?,7,4,Mockingbird
The man's a sellsword.,7,4,Mockingbird
Didn't you fight for the Golden Company before pledging your sword to my brother?,7,4,Mockingbird
I did.,7,4,Mockingbird
I trust you.,7,4,Mockingbird
Daario Naharis killed his captains and dumped their heads at your feet when he grew tired of their commands.,7,4,Mockingbird
How could you ever have faith in a man like that?,7,4,Mockingbird
I could never have faith in a man like Daario.,7,4,Mockingbird
That's why I've sent him and the Second Sons to retake Yunkai.,7,4,Mockingbird
You have?,7,4,Mockingbird
I have.,7,4,Mockingbird
"Without you there to rule, Khaleesi, I fear the masters will simply bide their time, wait for the invaders to leave and reassert control.",7,4,Mockingbird
That is why I've ordered Daario to execute every master in Yunkai.,7,4,Mockingbird
The masters tear babies from their mothers' arms.,7,4,Mockingbird
They mutilate little boys by the thousands.,7,4,Mockingbird
They train little girls in the art of pleasuring old men.,7,4,Mockingbird
"They treat men like beasts, as you said yourself.",7,4,Mockingbird
Herding the masters into pens and slaughtering them by the thousands is also treating men like beasts.,7,4,Mockingbird
"The slaves you freed, brutality is all they've ever known.",7,4,Mockingbird
"If you want them to know something else, you'll have to show it to them.",7,4,Mockingbird
And repay the slavers with what? Kindness?,7,4,Mockingbird
A fine?,7,4,Mockingbird
A stern warning?,7,4,Mockingbird
"It's tempting to see your enemies as evil, all of them, but there's good and evil on both sides in every war ever fought.",7,4,Mockingbird
Let the priests argue over good and evil.,7,4,Mockingbird
Slavery is real.,7,4,Mockingbird
I can end it.,7,4,Mockingbird
I will end it.,7,4,Mockingbird
And I will end those behind it.,7,4,Mockingbird
"I sold men into slavery, Khaleesi.",7,4,Mockingbird
And now you are helping me show them to freedom.,7,4,Mockingbird
I wouldn't be here to help you if Ned Stark had done to me what you want to do to the masters of Yunkai.,7,4,Mockingbird
The man who came to me the other day about burying his father.,7,4,Mockingbird
Hizdahr zo Loraq?,7,4,Mockingbird
He will accompany the Second Sons and serve as my ambassador to Yunkai.,7,4,Mockingbird
He will tell the masters what has happened in Meereen.,7,4,Mockingbird
He will explain the choice they have before them.,7,4,Mockingbird
They can live in my new world or they can die in their old one.,7,4,Mockingbird
"Well, go and catch Daario before he leaves.",7,4,Mockingbird
Tell him I changed my mind.,7,4,Mockingbird
"Yes, Khaleesi.",7,4,Mockingbird
No.,7,4,Mockingbird
Tell him you changed my mind.,7,4,Mockingbird
Rat c**ts.,7,4,Mockingbird
f*cking whore.,7,4,Mockingbird
You're doing it wrong.,7,4,Mockingbird
You need to burn away that horrible bit there.,7,4,Mockingbird
Otherwise it's gonnaget infected and fester.,7,4,Mockingbird
"I know you don't like fire, but if you don't do it right--",7,4,Mockingbird
No fire.,7,4,Mockingbird
It'll only take a second.,7,4,Mockingbird
It won't hurt that much.,7,4,Mockingbird
No fire!,7,4,Mockingbird
Shut up about it.,7,4,Mockingbird
Shut up about everything.,7,4,Mockingbird
"Thanks to you, I'm a walking bag of silver anywhere the Lannisters hold sway.",7,4,Mockingbird
Which is everywhere between where we are now and where we're going.,7,4,Mockingbird
"I'm as stupid as that hog you stuck back in the village, getting myself cut and stabbed and bitten.",7,4,Mockingbird
No reward is worth this much trouble.,7,4,Mockingbird
Wish I'd never laid eyes on you.,7,4,Mockingbird
You say your brother gave you that sword.,7,4,Mockingbird
My brother gave me this.,7,4,Mockingbird
It was just like you said a while back.,7,4,Mockingbird
Pressed me to the fire like I was a nice juicy mutton chop.,7,4,Mockingbird
Why?,7,4,Mockingbird
Thought I stole one of his toys.,7,4,Mockingbird
I didn't steal it. I was just playing with it.,7,4,Mockingbird
The pain was bad.,7,4,Mockingbird
The smell was worse.,7,4,Mockingbird
But the worst thing was that it was my brother who did it.,7,4,Mockingbird
"My father, who protected him... told everyone my bedding caught fire.",7,4,Mockingbird
You think you're on your own?,7,4,Mockingbird
Let me wash it out and help you sew it up at least.,7,4,Mockingbird
Bit of comfort never hurt anyone.,7,4,Mockingbird
We've been sleeping in ditches the last few weeks.,7,4,Mockingbird
I think we can treat ourselves to a featherbed for the night and a hot meal not cooked by you.,7,4,Mockingbird
"Couldn't agree more, my lady.",7,4,Mockingbird
Just don't start expecting silk underclothes.,7,4,Mockingbird
Not working for your former lord any longer.,7,4,Mockingbird
"Yes, my lady.",7,4,Mockingbird
Don't get drunk.,7,4,Mockingbird
"No, my lady.",7,4,Mockingbird
Can I get you anything else?,7,4,Mockingbird
"No, this will do nicely, thank you.",7,4,Mockingbird
Kidney pie is wonderful.,7,4,Mockingbird
Thanks.,7,4,Mockingbird
I do my best.,7,4,Mockingbird
A good kidney pie is all about the ingredients.,7,4,Mockingbird
"Flour, lard, water, eggs, milk.",7,4,Mockingbird
Easy enough.,7,4,Mockingbird
"But the meat, peacetime or not, getting your hands on a good bottom round steak and calves' kidneys is not easy.",7,4,Mockingbird
"I mean, some people settle for plain old beef kidneys.",7,4,Mockingbird
"Got no right to cook anything, them.",7,4,Mockingbird
"Oh, and the gravy.",7,4,Mockingbird
Don't get me started on the gravy.,7,4,Mockingbird
Very difficult to get right.,7,4,Mockingbird
"See, a lot of peoplegive up on the gravy.",7,4,Mockingbird
You cannot give up on the gravy.,7,4,Mockingbird
"No gravy, no pie.",7,4,Mockingbird
Simple as that.,7,4,Mockingbird
That's nice armor.,7,4,Mockingbird
Are you a knight?,7,4,Mockingbird
No.,7,4,Mockingbird
"Oh, it's just people with armor are usually knights.",7,4,Mockingbird
"Generally speaking. From King's Landing, though, aren't you?",7,4,Mockingbird
From there myself originally.Flea Bottom born and bred.,7,4,Mockingbird
What brings you to these parts?,7,4,Mockingbird
We're looking for someone.,7,4,Mockingbird
Someone in particular?,7,4,Mockingbird
Maybe they came in here.,7,4,Mockingbird
A lot of people come in here.,7,4,Mockingbird
Just the other day we had --,7,4,Mockingbird
"A girl, tall, red hair, very pretty.",7,4,Mockingbird
"Her name is Sansa Stark, but she may be using a different name.",7,4,Mockingbird
Starks?,7,4,Mockingbird
"What, like them lot from ""Winterhell""?",7,4,Mockingbird
"No, ain't seen anyone like that.",7,4,Mockingbird
I heard they was all traitors.,7,4,Mockingbird
Don't need no traitors in here.,7,4,Mockingbird
I pledged my life totheir mother Catelyn Stark.,7,4,Mockingbird
I swore to her I'd bring her daughters home.,7,4,Mockingbird
Sure I can't get you a bit more kidney pie?,7,4,Mockingbird
What?,7,4,Mockingbird
"It's nothing, my lady.",7,4,Mockingbird
You wouldn't be screwing your face up like that if it was nothing.,7,4,Mockingbird
"Don't want to offend, my lady.",7,4,Mockingbird
"Truly, I don't.",7,4,Mockingbird
You're not interesting enough to be offensive.,7,4,Mockingbird
The Lannisters want Lady Sansa.,7,4,Mockingbird
The Lannisters have money.,7,4,Mockingbird
People kill for money.,7,4,Mockingbird
I don't think we should be telling people we're searching for Lady Sansa.,7,4,Mockingbird
My lady. My lord.,7,4,Mockingbird
Could I have a word?,7,4,Mockingbird
What about? Not kidney pie.,7,4,Mockingbird
You seem like a proper lady.,7,4,Mockingbird
Someone who could be trusted.,7,4,Mockingbird
I never met no Sansa Stark.,7,4,Mockingbird
But I know her sister...,7,4,Mockingbird
Arya.,7,4,Mockingbird
No one's seen Arya Stark since her father was beheaded.,7,4,Mockingbird
She's presumed dead.,7,4,Mockingbird
She weren't when I last spoke to her.,7,4,Mockingbird
When was that? - Heading up north withthe Night's Watch.,7,4,Mockingbird
She was all dressed up as a boy.,7,4,Mockingbird
"Like your ladyship, only without the armor.",7,4,Mockingbird
Going by the name Arry.,7,4,Mockingbird
So what happened to her?,7,4,Mockingbird
Well--,7,4,Mockingbird
The quick version.,7,4,Mockingbird
The Lannisters took us prisoner.,7,4,Mockingbird
We escaped.,7,4,Mockingbird
The Brotherhood took us prisoner.,7,4,Mockingbird
They sold me to the innkeep.,7,4,Mockingbird
They were gonna sell Aryato her mother at Riverrun along with another prisoner.,7,4,Mockingbird
Big ugly fellow. Foul mouth and a face like a half-burnt ham.,7,4,Mockingbird
 Not friendly.,7,4,Mockingbird
The Hound.,7,4,Mockingbird
That's the one.,7,4,Mockingbird
"If you find her, could you give her this?",7,4,Mockingbird
"She liked the last one I gave her, but, well, this one turned out better.",7,4,Mockingbird
"Um, you were saying?",7,4,Mockingbird
"Her mother's dead, grandfather's dead, Walder Frey is the new lord of Riverrun.",7,4,Mockingbird
The Brotherhood isn't going to Riverrun.,7,4,Mockingbird
"They'll take her to the Eyrie, my lady.",7,4,Mockingbird
Why the Eyrie?,7,4,Mockingbird
"Her aunt, Lysa Arryn.",7,4,Mockingbird
Catelyn Stark's sister.,7,4,Mockingbird
She's Arya's last living relative with money.,7,4,Mockingbird
She hates the Lannisters.,7,4,Mockingbird
Lord Tyrion made sure I knew which house married which and who hated who.,7,4,Mockingbird
"Sansa could be there, too.",7,4,Mockingbird
"Aye, my lady.",7,4,Mockingbird
Could be.,7,4,Mockingbird
You sure about this?,7,4,Mockingbird
No.,7,4,Mockingbird
I imagined you'd be back at the brothel at this hour.,7,4,Mockingbird
I did spend some time with an absolutely stunning blonde the other day.,7,4,Mockingbird
"Mm, do tell.",7,4,Mockingbird
I've got every kind of filth down here except the kind I like.,7,4,Mockingbird
Your sister.,7,4,Mockingbird
Oh.,7,4,Mockingbird
Cersei approached me.,7,4,Mockingbird
We spoke a great dealabout her daughter.,7,4,Mockingbird
How worried your sister is about her.,7,4,Mockingbird
She was tryingvery hard to pretend she had not cometo sway me against you.,7,4,Mockingbird
I think she may have evenbelieved it herself.,7,4,Mockingbird
Making honest feelings do dishonest work is one of her many gifts.,7,4,Mockingbird
It was difficult for her to hide her true intentions.,7,4,Mockingbird
It is rare to meet a Lannister who shares my enthusiasm for dead Lannisters.,7,4,Mockingbird
She desperately wants to see you killed.,7,4,Mockingbird
She didn't need to bother you.,7,4,Mockingbird
It looks as though I've taken care of that myself.,7,4,Mockingbird
The joy she will feel when my head leaves my neck.,7,4,Mockingbird
She's wanted this for a long time.,7,4,Mockingbird
"Yes, I know.",7,4,Mockingbird
"We met, you and I.",7,4,Mockingbird
Many years ago.,7,4,Mockingbird
I think I would have remembered that.,7,4,Mockingbird
Unlikely.,7,4,Mockingbird
You had just been born.,7,4,Mockingbird
Our father brought me and my sister Elia with him on a visit to Casterly Rock.,7,4,Mockingbird
My first time away from Dorne.,7,4,Mockingbird
I didn't like anything about the Rock.,7,4,Mockingbird
"Not the food, not the weather, not your accents.",7,4,Mockingbird
Nothing.,7,4,Mockingbird
But the biggest disappointment... you.,7,4,Mockingbird
You and my family have more in common than you might admit.,7,4,Mockingbird
The whole way from Dorne all anyone talked about was the monster that had been born to Tywin Lannister.,7,4,Mockingbird
"A head twicethe size of his body, a tail between his legs, claws, one red eye, the privates of both a girl and a boy.",7,4,Mockingbird
That would have made things so much easier.,7,4,Mockingbird
"When we met your sister, she promised she would show you to us.",7,4,Mockingbird
Every day we would ask.,7,4,Mockingbird
"Every day she would say, ""Soon.""",7,4,Mockingbird
Then she and your brother took us to your nursery and... she unveiled the freak.,7,4,Mockingbird
Your head was a bit large.,7,4,Mockingbird
"Your arms and legswere a bit small, but no claw.",7,4,Mockingbird
No red eye.,7,4,Mockingbird
No tail between your legs.,7,4,Mockingbird
Just a tiny pink cock.,7,4,Mockingbird
We didn't try to hideour disappointment.,7,4,Mockingbird
"""That's not a monster,""I told Cersei.",7,4,Mockingbird
"""That's just a baby.""",7,4,Mockingbird
"And she said,""He killed my mother.""",7,4,Mockingbird
"And she pinchedyour little cock so hard, I thought she might pull it off.",7,4,Mockingbird
Until your brothermade her stop.,7,4,Mockingbird
"""It doesn't matter,""she told us.",7,4,Mockingbird
"""Everyone says he will die soon.",7,4,Mockingbird
